Id	Longitude	Latitude	GeoName	StateAbb	State	County	TotalPop	MedAge	Education	Unemployment	Income	MedHomeValue	Obama	Zipcodes	Winner	RealZip	ElectoralFraction	ZipNumbers
3742	-82.927429	29.962649	Branford town	FL	Florida	Suwannee County	798	38.9	16.5	11.2	14759	106977	0.2695	32008	Obama	32008	0.001691877	32008.0
3743	-82.986359	30.293239	Live Oak city	FL	Florida	Suwannee County	7254	38.0	15.3	17.8	15685	98545	0.2695	32060	Obama	32060	0.015379542	32060.0
3744	-83.581944	30.109415000000002	Perry city	FL	Florida	Taylor County	7010	38.0	12.0	12.6	16879	91012	0.3031	32347	Obama	32347	0.014862226000000001	32347.0
3745	-82.23889399999999	30.063769	Raiford town	FL	Florida	Union County	213	39.7	8.5	3.1	18694	83750	0.2483	32083	Obama	32083	0.000451591	32083.0
3746	-82.424177	29.932472999999998	Worthington Springs town	FL	Florida	Union County	195	29.1	14.3	11.4	18593	90833	0.2483	32697	Obama	32697	0.000413429	32697.0
3747	-82.33915400000001	30.021212	Lake Butler city	FL	Florida	Union County	2103	35.0	10.4	9.8	19174	101326	0.2483	32054	Obama	32054	0.004458668	32054.0
3748	-81.05888900000001	29.048367	Samsula-Spruce Creek CDP	FL	Florida	Volusia County	6075	52.8	28.7	9.1	32868	183681	0.4893	32124	Obama	32124	0.012879888999999999	32124.0
3749	-81.28961600000001	28.933366999999997	Orange City	FL	Florida	Volusia County	8467	52.8	16.1	13.3	22807	86049	0.4893	32763	Obama	32763	0.017951279	32763.0
3750	-81.296447	29.048357	North De Land CDP	FL	Florida	Volusia County	1523	39.6	21.5	11.5	21609	91378	0.4893	32724	Obama	32724	0.003228983	32724.0
3751	-81.00959499999999	29.165408000000003	South Daytona city	FL	Florida	Volusia County	13471	43.2	16.6	15.1	21901	105817	0.4893	32119	Obama	32119	0.028560492000000003	32119.0
3752	-81.102401	29.286374	Ormond Beach city	FL	Florida	Volusia County	40625	51.0	31.8	11.1	29266	139679	0.4893	32174	Obama	32174	0.086130946	32174.0
3753	-81.231277	28.983975	Lake Helen city	FL	Florida	Volusia County	2838	46.3	16.4	10.2	21226	94387	0.4893	32744	Obama	32744	0.006016975	32744.0
3754	-81.21647800000001	28.908873999999997	Deltona city	FL	Florida	Volusia County	81543	39.6	16.3	12.5	21195	113809	0.4893	32738	Obama	32738	0.172883094	32738.0
3755	-81.023831	29.023589	New Smyrna Beach city	FL	Florida	Volusia County	23631	56.2	26.3	12.5	27180	139178	0.4893	32168	Obama	32168	0.050101179	32168.0
3756	-81.32374	28.881117	De Bary city	FL	Florida	Volusia County	18209	49.4	20.1	10.5	27042	118483	0.4893	32713	Obama	32713	0.038605745	32713.0
3757	-81.35175500000001	29.11722	De Leon Springs CDP	FL	Florida	Volusia County	3057	32.0	9.4	9.3	14138	95190	0.4893	32130	Obama	32130	0.006481287	32130.0
3758	-80.904971	28.967295	Edgewater city	FL	Florida	Volusia County	21017	46.1	12.6	12.5	21275	106297	0.4893	32132	Obama	32132	0.044559115999999996	32132.0
3759	-81.28663399999999	29.025062	De Land city	FL	Florida	Volusia County	24944	40.6	23.2	15.2	20718	98963	0.4893	32724	Obama	32724	0.052884930999999996	32724.0
3760	-80.957633	28.991778000000004	Glencoe CDP	FL	Florida	Volusia County	3117	51.8	22.2	11.6	24624	111404	0.4893	32168	Obama	32168	0.006608496	32168.0
3761	-80.939501	29.097325	Ponce Inlet town	FL	Florida	Volusia County	3044	62.4	36.4	9.4	42707	229762	0.4893	32127	Obama	32127	0.006453726	32127.0
3762	-81.311483	29.007928999999997	De Land Southwest CDP	FL	Florida	Volusia County	1224	41.1	15.5	23.0	13284	71875	0.4893	32720	Obama	32720	0.002595059	32720.0
3763	-80.84966	28.867639	Oak Hill city	FL	Florida	Volusia County	1706	56.7	13.0	11.8	19213	94206	0.4893	32759	Obama	32759	0.00361697	32759.0
3764	-81.067653	29.343175	Ormond-By-The-Sea CDP	FL	Florida	Volusia County	8386	57.4	25.0	10.4	25153	122911	0.4893	32176	Obama	32176	0.017779547	32176.0
3765	-80.980859	29.17166	Daytona Beach Shores city	FL	Florida	Volusia County	4651	64.4	29.3	13.3	37688	168051	0.4893	32118	Obama	32118	0.009860800999999999	32118.0
3766	-81.048118	29.243508000000002	Holly Hill city	FL	Florida	Volusia County	12539	45.3	11.7	13.0	20274	85366	0.4893	32117	Obama	32117	0.026584515	32117.0
3767	-81.014894	29.1053	Port Orange city	FL	Florida	Volusia County	57258	50.6	22.8	11.1	27360	126626	0.4893	32127	Obama	32127	0.12139534	32127.0
3768	-81.333862	29.015482000000002	West De Land CDP	FL	Florida	Volusia County	3568	40.7	19.6	13.9	22718	96650	0.4893	32720	Obama	32720	0.007564682	32720.0
3769	-81.458952	29.238112	Pierson town	FL	Florida	Volusia County	2926	34.3	8.8	14.5	15128	96935	0.4893	32180	Obama	32180	0.006203548000000001	32180.0
3770	-81.101884	29.193103999999998	Daytona Beach city	FL	Florida	Volusia County	68128	38.8	21.8	16.2	20640	104379	0.4893	32117	Obama	32117	0.144441331	32117.0
3771	-84.20803000000001	30.165427	St. Marks city	FL	Florida	Wakulla County	374	38.2	6.4	10.3	17918	110577	0.353	32355	Obama	32355	0.000792935	32355.0
3772	-84.48733	30.05943	Sopchoppy city	FL	Florida	Wakulla County	535	47.2	24.2	10.5	22321	132639	0.353	323HH	Obama	323HH	0.001134278	0.0
3773	-86.132622	30.517215999999998	Freeport city	FL	Florida	Walton County	1475	41.8	12.2	8.6	16651	111957	0.2341	32439	Obama	32439	0.003127216	32439.0
3774	-86.121884	30.718740000000004	De Funiak Springs city	FL	Florida	Walton County	5526	41.7	15.1	11.3	16493	112903	0.2341	32433	Obama	32433	0.011715929	32433.0
3775	-86.309488	30.975194000000002	Paxton town	FL	Florida	Walton County	766	43.9	9.2	12.2	13495	89500	0.2341	32567	Obama	32567	0.001624032	32567.0
3776	-86.35990600000001	30.381196999999997	Miramar Beach CDP	FL	Florida	Walton County	7838	58.1	36.5	5.3	33901	273840	0.2341	32541	Obama	32541	0.016617707	32541.0
3777	-85.54092	30.776266999999997	Chipley city	FL	Florida	Washington County	3685	40.8	18.5	14.6	18936	113487	0.2564	32428	Obama	32428	0.007812739	32428.0
3778	-85.879112	30.444698	Ebro town	FL	Florida	Washington County	299	41.4	1.4	9.8	14574	107407	0.2564	32437	Obama	32437	0.000633924	32437.0
3779	-85.706158	30.620015000000002	Vernon city	FL	Florida	Washington County	860	38.2	9.5	15.3	16086	115938	0.2564	32463	Obama	32463	0.0018233260000000001	32463.0
3780	-85.812078	30.775342	Caryville town	FL	Florida	Washington County	226	40.7	6.4	18.6	15970	76250	0.2564	32427	Obama	32427	0.000479153	32427.0
3781	-85.587257	30.633406	Wausau town	FL	Florida	Washington County	455	44.7	10.4	18.6	14743	110000	0.2564	32463	Obama	32463	0.000964667	32463.0
3782	-82.502882	31.829034000000004	Graham city	GA	Georgia	Appling County	331	34.0	9.6	8.2	16425	59545	0.2481	31539	Romney	31539	0.0012162219999999999	31539.0
3783	-82.34574599999999	31.773466	Baxley city	GA	Georgia	Appling County	4160	36.8	12.7	14.2	17749	72102	0.2481	31513	Romney	31513	0.015285446000000001	31513.0
3784	-82.198741	31.721567999999998	Surrency town	GA	Georgia	Appling County	264	41.3	7.6	6.3	16251	67143	0.2481	31563	Romney	31563	0.000970038	31563.0
3785	-83.044698	31.336142	Willacoochee city	GA	Georgia	Atkinson County	1645	33.3	9.2	20.6	13593	47791	0.3205	31650	Romney	31650	0.006044365	31650.0
3786	-82.853763	31.296924	Pearson city	GA	Georgia	Atkinson County	1739	29.2	10.5	16.3	13945	44681	0.3205	31642	Romney	31642	0.006389756999999999	31642.0
3787	-82.474734	31.542514	Alma city	GA	Georgia	Bacon County	3343	37.9	7.8	12.2	14064	61475	0.2012	31510	Romney	31510	0.012283472	31510.0
3788	-84.337568	31.317242999999998	Newton city	GA	Georgia	Baker County	836	37.7	10.8	14.9	17688	57500	0.4997	317HH	Romney	317HH	0.0030717870000000003	0.0
3789	-83.243861	33.052296000000005	Midway-Hardwick CDP	GA	Georgia	Baldwin County	4991	35.0	9.1	23.1	15610	57671	0.5224	31034	Romney	31034	0.018338861	31034.0
3790	-83.2406	33.087089	Milledgeville city	GA	Georgia	Baldwin County	20413	33.9	21.6	18.7	19475	113784	0.5224	31061	Romney	31061	0.075005242	31061.0
3791	-83.550598	34.2631	Maysville town	GA	Georgia	Banks County	1696	37.8	9.4	8.6	19805	124713	0.1259	30558	Romney	30558	0.006231759	30558.0
3792	-83.634288	34.310987	Gillsville city	GA	Georgia	Banks County	230	38.6	9.7	6.2	21126	103409	0.1259	30543	Romney	30543	0.0008451089999999999	30543.0
3793	-83.570867	34.469529	Alto town	GA	Georgia	Banks County	1023	36.3	10.3	6.7	18384	118182	0.1259	30510	Romney	30510	0.003758897	30510.0
3794	-83.498765	34.334825	Homer town	GA	Georgia	Banks County	1107	38.3	12.5	8.7	19474	119388	0.1259	30547	Romney	30547	0.004067545	30547.0
3795	-83.70945	33.937422999999995	Bethlehem town	GA	Georgia	Barrow County	965	31.1	4.6	14.0	22103	131250	0.2392	30620	Romney	30620	0.003545783	30620.0
3796	-83.770669	34.109745000000004	Braselton town	GA	Georgia	Barrow County	2809	35.0	21.8	7.8	30240	172163	0.2392	30548	Romney	30548	0.01032135	30548.0
3797	-83.81136500000001	34.005469	Carl town	GA	Georgia	Barrow County	220	31.9	11.9	12.5	23067	131579	0.2392	30011	Romney	30011	0.000808365	30011.0
3798	-83.598304	33.964768	Statham city	GA	Georgia	Barrow County	2537	38.2	10.5	12.0	19399	97358	0.2392	30666	Romney	30666	0.009321916999999999	30666.0
3799	-83.829339	34.042382	Auburn city	GA	Georgia	Barrow County	8251	31.9	12.7	11.8	23275	131176	0.2392	30011	Romney	30011	0.030317359	30011.0
3800	-83.721913	33.99217	Winder city	GA	Georgia	Barrow County	13404	35.8	16.9	12.2	21906	118887	0.2392	30680	Romney	30680	0.04925147	30680.0
3801	-84.915178	34.368912	Adairsville city	GA	Georgia	Bartow County	3611	35.0	13.8	11.3	18528	79040	0.2345	30103	Romney	30103	0.013268208	30103.0
3802	-84.803508	34.167372	Cartersville city	GA	Georgia	Bartow County	20236	37.3	25.1	13.8	23135	109265	0.2345	30120	Romney	30120	0.074354875	30120.0
3803	-84.945944	34.236646	Kingston city	GA	Georgia	Bartow County	698	37.2	12.6	9.3	20350	96071	0.2345	30145	Romney	30145	0.0025647210000000003	30145.0
3804	-84.746972	34.282321	White city	GA	Georgia	Bartow County	743	37.3	18.6	9.1	22516	135268	0.2345	30184	Romney	30184	0.0027300690000000003	30184.0
3805	-84.742767	34.128625	Emerson city	GA	Georgia	Bartow County	1544	38.4	13.5	10.7	20761	87708	0.2345	30137	Romney	30137	0.005673251999999999	30137.0
3806	-84.986873	34.088775	Taylorsville town	GA	Georgia	Bartow County	274	38.7	10.3	10.3	20153	98500	0.2345	30178	Romney	30178	0.001006782	30178.0
3807	-84.933593	34.143785	Euharlee city	GA	Georgia	Bartow County	4335	30.8	17.9	11.9	23843	112070	0.2345	301HH	Romney	301HH	0.015928463	0.0
3808	-83.253169	31.713208	Fitzgerald city	GA	Georgia	Ben Hill County	8654	37.4	11.9	15.1	16670	67150	0.4218	31750	Romney	31750	0.031798137000000004	31750.0
3809	-83.329003	31.407737	Enigma town	GA	Georgia	Berrien County	977	32.9	7.9	12.6	15184	65000	0.2053	31749	Romney	31749	0.003589875	31749.0
3810	-83.22337399999999	31.382842	Alapaha town	GA	Georgia	Berrien County	620	38.5	8.4	12.3	16180	53947	0.2053	31622	Romney	31622	0.002278119	31622.0
3811	-83.248437	31.204925	Nashville city	GA	Georgia	Berrien County	5037	38.4	13.6	12.3	16936	73947	0.2053	31639	Romney	31639	0.018507882	31639.0
3812	-83.19702	31.075032	Ray City	GA	Georgia	Berrien County	784	33.1	9.9	11.1	14952	82500	0.2053	31645	Romney	31645	0.0028807190000000003	31645.0
3813	-83.679404	32.851828000000005	Payne city	GA	Georgia	Bibb County	176	41.5	12.4	15.2	14754	46250	0.5962	31204	Romney	31204	0.0006466919999999999	31204.0
3814	-83.565706	32.882152000000005	Macon city	GA	Georgia	Bibb County	93790	35.0	21.6	15.3	18230	76115	0.5962	31211	Romney	31211	0.34462066399999997	31211.0
3815	-83.353792	32.386790999999995	Cochran city	GA	Georgia	Bleckley County	5069	27.9	18.6	13.3	17908	73973	0.2586	31014	Romney	31014	0.018625463000000002	31014.0
3816	-82.131752	31.18153	Hoboken city	GA	Georgia	Brantley County	467	36.8	8.3	11.7	15181	53889	0.1564	31542	Romney	31542	0.001715938	31542.0
3817	-81.98119200000001	31.20696	Nahunta city	GA	Georgia	Brantley County	1137	38.2	11.7	12.3	16353	55303	0.1564	31553	Romney	31553	0.004177777	31553.0
3818	-83.500313	30.943341999999998	Morven city	GA	Georgia	Brooks County	679	40.2	9.5	5.4	15081	52500	0.4654	31638	Romney	31638	0.0024949079999999997	31638.0
3819	-83.560621	30.785312	Quitman city	GA	Georgia	Brooks County	4645	36.1	16.3	11.9	15149	68264	0.4654	31643	Romney	31643	0.017067523	31643.0
3820	-83.735925	30.893013	Barwick town	GA	Georgia	Brooks County	444	39.8	11.0	11.3	16100	84167	0.4654	31720	Romney	31720	0.0016314270000000002	31720.0
3821	-81.30755699999999	31.937828000000003	Richmond Hill city	GA	Georgia	Bryan County	9961	31.1	24.4	8.5	24560	102835	0.2756	31324	Romney	31324	0.036600559	31324.0
3822	-81.618509	32.144255	Pembroke city	GA	Georgia	Bryan County	3030	32.5	12.4	11.7	17195	55882	0.2756	31321	Romney	31321	0.01113339	31321.0
3823	-81.668134	32.390347999999996	Brooklet town	GA	Georgia	Bulloch County	1243	37.8	24.7	9.2	18272	100543	0.3983	30415	Romney	30415	0.004567262	30415.0
3824	-81.776106	32.440371999999996	Statesboro city	GA	Georgia	Bulloch County	24735	23.0	38.1	16.2	16337	122473	0.3983	30458	Romney	30458	0.09088593800000001	30458.0
3825	-81.93027099999999	32.536389	Portal town	GA	Georgia	Bulloch County	780	34.7	16.9	9.5	14251	72500	0.3983	30450	Romney	30450	0.002866021	30450.0
3826	-81.88480200000001	32.365939000000004	Register town	GA	Georgia	Bulloch County	181	30.0	10.5	13.5	13618	80000	0.3983	30452	Romney	30452	0.0006650639999999999	30452.0
3827	-82.234588	32.821727	Midville city	GA	Georgia	Burke County	422	43.2	6.6	16.7	11980	29792	0.5527	304XX	Romney	304XX	0.001550591	0.0
3828	-81.712136	33.040126	Girard town	GA	Georgia	Burke County	210	36.8	7.5	12.6	14325	55000	0.5527	30426	Romney	30426	0.0007716210000000001	30426.0
3829	-82.233212	33.24113	Keysville town	GA	Georgia	Burke County	228	33.9	5.5	13.3	16054	73333	0.5527	30805	Romney	30805	0.00083776	30805.0
3830	-82.247419	33.037603999999995	Vidette city	GA	Georgia	Burke County	122	39.7	11.4	4.5	14200	49643	0.5527	30434	Romney	30434	0.000448275	30434.0
3831	-82.014575	33.090767	Waynesboro city	GA	Georgia	Burke County	5989	32.4	15.2	17.6	15687	79228	0.5527	30830	Romney	30830	0.022005898	30830.0
3832	-81.76285899999999	32.975570000000005	Sardis town	GA	Georgia	Burke County	1150	34.2	10.0	16.5	14511	55806	0.5527	30456	Romney	30456	0.004225544	30456.0
3833	-83.902891	33.252484	Flovilla city	GA	Georgia	Butts County	765	38.8	11.4	11.8	18257	97045	0.3164	30216	Romney	30216	0.002810905	30216.0
3834	-84.03433299999999	33.324168	Jenkinsburg town	GA	Georgia	Butts County	240	38.3	6.9	11.0	19117	94000	0.3164	30234	Romney	30234	0.000881853	30234.0
3835	-83.963717	33.291308	Jackson city	GA	Georgia	Butts County	4754	37.4	14.8	13.6	18429	94952	0.3164	30233	Romney	30233	0.017468031000000002	30233.0
3836	-84.602956	31.538507	Morgan city	GA	Georgia	Calhoun County	1598	35.6	16.8	7.2	15310	63500	0.5932	31766	Romney	31766	0.005871669	31766.0
3837	-84.737378	31.560940000000002	Edison city	GA	Georgia	Calhoun County	1256	39.3	16.6	13.3	14574	59348	0.5932	31746	Romney	31746	0.0046150290000000005	31746.0
3838	-84.512861	31.484865999999997	Leary city	GA	Georgia	Calhoun County	597	40.2	9.7	14.8	16670	63333	0.5932	31762	Romney	31762	0.0021936079999999997	31762.0
3839	-84.724005	31.443675	Arlington city	GA	Georgia	Calhoun County	1523	35.5	12.8	14.1	14998	48370	0.5932	31713	Romney	31713	0.00559609	31713.0
3840	-81.653806	30.799773	Kingsland city	GA	Georgia	Camden County	14682	31.1	18.1	10.7	20669	112671	0.3546	31548	Romney	31548	0.053947335	31548.0
3841	-81.719258	30.95866	Woodbine city	GA	Georgia	Camden County	1205	40.1	17.8	9.1	18464	93333	0.3546	31569	Romney	31569	0.004427635	31569.0
3842	-81.582334	30.758752	St. Marys city	GA	Georgia	Camden County	15924	31.1	23.4	11.6	23081	125000	0.3546	31558	Romney	31558	0.058510923	31558.0
3843	-81.56491899999999	30.798914	Kings Bay Base CDP	GA	Georgia	Camden County	1556	21.8	11.0	22.1	14522	150000	0.3546	31558	Romney	31558	0.005717345	31558.0
3844	-82.061773	32.395747	Metter city	GA	Georgia	Candler County	4264	39.3	16.4	11.6	14549	75773	0.3279	30439	Romney	30439	0.015667582	30439.0
3845	-81.956549	32.390386	Pulaski town	GA	Georgia	Candler County	310	40.2	18.2	12.0	16987	72500	0.3279	30452	Romney	30452	0.00113906	30452.0
3846	-85.028746	33.740396000000004	Temple city	GA	Georgia	Carroll County	4124	35.6	11.2	7.7	19458	90520	0.3054	30179	Romney	30179	0.015153168	30179.0
3847	-84.913676	33.492765000000006	Whitesburg town	GA	Georgia	Carroll County	669	38.1	11.0	9.1	20627	76944	0.3054	30185	Romney	30185	0.002458164	30185.0
3848	-84.886084	33.738878	Villa Rica city	GA	Georgia	Carroll County	10612	35.7	12.2	11.7	19959	95021	0.3054	30180	Romney	30180	0.038992584	30180.0
3849	-85.083474	33.580975	Carrollton city	GA	Georgia	Carroll County	25543	28.6	29.9	14.4	19892	103740	0.3054	30117	Romney	30117	0.093854842	30117.0
3850	-85.180022	33.640643	Mount Zion city	GA	Georgia	Carroll County	1512	34.1	10.6	10.1	18490	81667	0.3054	30182	Romney	30182	0.005555671999999999	30182.0
3851	-85.130409	33.456638	Roopville town	GA	Georgia	Carroll County	211	35.7	14.9	12.5	19557	88333	0.3054	30170	Romney	30170	0.000775295	30170.0
3852	-85.253991	33.537819	Bowdon city	GA	Georgia	Carroll County	2221	40.1	16.0	15.2	18246	79577	0.3054	30108	Romney	30108	0.008160811	30108.0
3853	-85.25024300000001	34.978388	Lakeview CDP	GA	Georgia	Catoosa County	4938	42.8	9.4	11.2	21107	79111	0.2266	30741	Romney	30741	0.018144118	30741.0
3854	-85.24209300000001	34.931559	Fort Oglethorpe city	GA	Georgia	Catoosa County	9675	41.3	13.7	11.0	20640	90219	0.2266	30742	Romney	30742	0.035549685	30742.0
3855	-85.15908	34.960525	Indian Springs CDP	GA	Georgia	Catoosa County	2233	38.4	23.0	7.8	25072	112370	0.2266	30726	Romney	30726	0.008204904	30726.0
3856	-85.115808	34.912581	Ringgold city	GA	Georgia	Catoosa County	2869	38.0	17.7	8.8	20424	108588	0.2266	30736	Romney	30736	0.010541813	30736.0
3857	-82.008124	30.836563	Folkston city	GA	Georgia	Charlton County	3502	35.1	9.3	10.0	15185	69167	0.318	31537	Romney	31537	0.012867700000000003	31537.0
3858	-82.020555	30.860812	Homeland city	GA	Georgia	Charlton County	786	36.8	9.4	16.7	13253	47750	0.318	31537	Romney	31537	0.0028880670000000002	31537.0
3859	-80.852378	32.010394	Tybee Island city	GA	Georgia	Chatham County	3728	53.5	40.8	9.2	32194	225130	0.5546	31328	Romney	31328	0.013698111	31328.0
3860	-81.052943	31.984911	Isle of Hope CDP	GA	Georgia	Chatham County	2540	45.4	55.9	4.4	38210	199202	0.5546	314HH	Romney	314HH	0.00933294	0.0
3861	-81.049438	32.03331	Thunderbolt town	GA	Georgia	Chatham County	2598	44.0	26.5	8.5	24321	81200	0.5546	31404	Romney	31404	0.009546055	31404.0
3862	-81.12595300000001	31.963858000000002	Vernonburg town	GA	Georgia	Chatham County	148	42.8	36.8	6.7	33091	150000	0.5546	31406	Romney	31406	0.000543809	31406.0
3863	-81.170936	32.097004	Garden City	GA	Georgia	Chatham County	9929	33.3	12.8	9.0	18709	70304	0.5546	31408	Romney	31408	0.036482979	31408.0
3864	-81.253188	32.106893	Pooler city	GA	Georgia	Chatham County	15081	35.7	21.2	7.1	23320	102160	0.5546	31322	Romney	31322	0.05541341599999999	31322.0
3865	-81.044725	31.937424	Skidaway Island CDP	GA	Georgia	Chatham County	8088	65.4	71.6	6.1	67823	411688	0.5546	31411	Romney	31411	0.029718434	31411.0
3866	-81.144307	32.043611999999996	Savannah city	GA	Georgia	Chatham County	137399	33.7	25.1	13.5	19304	96427	0.5546	31405	Romney	31405	0.504856964	31405.0
3867	-81.23034399999999	31.980078999999996	Georgetown CDP	GA	Georgia	Chatham County	13065	31.0	41.2	6.4	25595	135061	0.5546	31419	Romney	31419	0.048005853	31419.0
3868	-81.30781999999999	32.123829	Bloomingdale city	GA	Georgia	Chatham County	2815	38.0	7.9	6.2	22796	96647	0.5546	31302	Romney	31302	0.010343396999999999	31302.0
3869	-81.10828000000001	31.944021000000003	Montgomery CDP	GA	Georgia	Chatham County	4020	41.3	29.7	7.1	27972	131014	0.5546	31406	Romney	31406	0.014771032	31406.0
3870	-81.197508	32.194932	Port Wentworth city	GA	Georgia	Chatham County	3587	39.8	18.6	7.4	24186	78736	0.5546	31407	Romney	31407	0.013180023	31407.0
3871	-80.975018	32.003626000000004	Wilmington Island CDP	GA	Georgia	Chatham County	14523	39.4	46.2	6.3	32088	163343	0.5546	31410	Romney	31410	0.053363108	31410.0
3872	-81.011176	32.030339	Whitemarsh Island CDP	GA	Georgia	Chatham County	6813	38.4	49.5	6.9	35854	171284	0.5546	31410	Romney	31410	0.025033592	31410.0
3873	-84.775118	32.301986	Cusseta city	GA	Georgia	Chattahoochee County	1178	33.2	10.0	11.1	16107	72727	0.4893	31805	Romney	31805	0.004328427	31805.0
3874	-84.948614	32.363997999999995	Fort Benning South CDP	GA	Georgia	Chattahoochee County	13809	22.7	34.3	21.2	15670	85625	0.4893	31905	Romney	31905	0.050739596	31905.0
3875	-85.404133	34.403409	Lyerly town	GA	Georgia	Chattooga County	488	39.3	10.9	12.5	19597	99444	0.2853	30730	Romney	30730	0.0017930999999999997	30730.0
